job_id,job_title,salary_usd,salary_currency,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,posting_date,application_deadline,job_description_length,benefits_score,company_name
AI00138,Machine Learning Enginner,324557.0,USD,EX,FT,Denmark,L,Denmark,100,"Hadoop, Python, Git, TensorFlow",PhD,11,Telecommunications,2024-11-06,2024-11-24,1209,7.3,Machine Intelligence Group
AI00139,AI Consultant,73894.0,EUR,MI,CT,France,M,France,50,"PyTorch, Statistics, MLOps, Kubernetes, Computer Vision",Bachelor,4,Consulting,2024-08-08,2024-09-12,1070,5.2,Digital Transformation LLC
AI00140,principal data scientist,122598.0,USD,SE,FT,Sweden,S,India,50,"Linux, AWS, Computer Vision, Deep Learning",Associate,9,Media,2025-01-05,2025-02-13,1181,5.2,Digital Transformation LLC
AI00141,data scientist,94478.0,USD,MI,FL,Denmark,S,Denmark,100,"PyTorch, TensorFlow, Hadoop, Python",Phd,4,Retail,2024-05-24,2024-06-25,506,8.4,Algorithmic Solutions
AI00142,AUTONOMOUS SYSTEMS ENGINEER,53088.0,USD,EN,PT,Austria,M,Austria,50,"GCP, Kubernetes, Computer Vision, Deep Learning, SQL",PhD,1,Finance,2025-04-12,2025-06-13,2090,9.0,Machine Intelligence Group
AI00143,machine learning researcher,116012.0,USD,MI,FT,Denmark,M,Australia,0,"SQL, MLOps, Python",Master,3,Automotive,2024-09-23,2024-10-30,657,7.9,Predictive Systems
AI00144,DEEP LEARNING ENGINEER,35593.0,USD,EN,CT,China,S,China,0,"Python, Hadoop, Deep Learning",Bachelor,0,Media,2024-03-09,2024-04-07,1812,6.3,AI Innovations
AI00145,AI PRODUCT MANAGER,149053.0,USD,EX,FT,Austria,S,Austria,0,"GCP, Linux, R, Hadoop",Master,17,Media,2024-11-17,2024-12-26,652,5.5,Smart Analytics
AI00146,principal data scientist,88230.0,USD,MI,FT,Austria,L,Austria,0,"TensorFlow, Git, Azure, Python",Associate,4,Education,2024-05-22,2024-07-27,1984,7.6,DeepTech Ventures
AI00147,AI Research Scientist,224919.0,USD,EX,FL,Australia,M,Switzerland,100,"Kubernetes, Deep Learning, PyTorch",,19,Education,2024-12-02,2025-01-24,911,5.7,TechCorp Inc
AI00148,MACHINE LEARNING RESEARCHER,220439.0,EUR,EX,PT,Netherlands,S,Netherlands,100,"SQL, Data Visualization, GCP, Deep Learning, MLOps",Associate,12,Manufacturing,2024-03-30,2024-04-15,1795,9.9,TechCorp Inc
AI00149,NLP Engineer,48861.0,USD,EN,PT,Finland,S,Finland,100,"GCP, Python, Computer Vision, Git",Bachelor,0,Healthcare,2024-07-04,2024-08-11,1031,8.1,DeepTech Ventures
AI00150,ai specialist,115841.0,USD,SE,FL,United States,S,United States,0,"TensorFlow, Kubernetes, Deep Learning",Phd,7,Healthcare,2024-10-25,2024-12-11,1446,7.2,Quantum Computing Inc
AI00151,NLP Enginner,57266.0,USD,MI,FL,Ireland,M,Ireland,0,"Computer Vision, PyTorch, Linux, TensorFlow",Bachelor,3,Media,2024-08-11,2024-08-26,1075,7.3,Neural Networks Co
AI00152,deep learning engineer,66384.0,USD,MI,CT,Australia,S,Israel,0,"Git, Tableau, Hadoop, Computer Vision",Associate,2,Government,2024-04-21,2024-05-24,1421,9.1,Autonomous Tech
AI00153,data analyst,184637.0,USD,EX,PT,Sweden,S,Sweden,100,"R, SQL, Data Visualization",Bachelor,11,Government,2024-05-23,2024-07-09,2292,5.5,Machine Intelligence Group
AI00154,AI Research Scientist,92445.0,EUR,MI,CT,Netherlands,M,Finland,50,"Linux, Python, Scala, Docker",Bachelor,4,Technology,2024-10-22,2024-12-24,826,9.2,DataVision Ltd
AI00155,Machine Learning Researcher,57388.0,USD,EN,FL,Canada,L,Canada,0,"Python, GCP, TensorFlow",Associate,1,Consulting,2024-01-12,2024-02-12,1684,8.3,Smart Analytics
AI00156,Head of AI,53374.0,USD,MI,PT,China,M,China,0,"Docker, Deep Learning, R",PhD,2,Government,2024-06-22,2024-07-31,2224,9.5,Algorithmic Solutions
AI00157,AI RESEARCH SCIENTIST,95716.0,USD,SE,CT,Finland,S,Finland,50,"Git, Spark, Azure, Statistics",Phd,6,Media,2024-03-19,2024-04-05,1811,7.4,Digital Transformation LLC
AI00158,NLP Engineer,157091.0,USD,MI,FL,Norway,L,Norway,0,"Python, Java, Kubernetes, SQL, NLP",PhD,2,Transportation,2025-03-04,2025-03-24,1002,7.7,DataVision Ltd
AI00159,ml ops engineer,204144.0,USD,SE,FL,Norway,L,Norway,100,"Hadoop, Mathematics, Linux",Phd,8,Telecommunications,2024-12-12,2025-01-03,1663,9.5,Autonomous Tech
AI00160,ai software engineer,190314.0,EUR,EX,CT,Netherlands,M,Netherlands,100,"GCP, Computer Vision, Scala, AWS, Linux",PhD,12,Government,2024-05-23,2024-07-22,521,9.9,Digital Transformation LLC
AI00161,principal data scientist,198403.0,USD,EX,FL,Denmark,M,Israel,50,"Data Visualization, SQL, Scala",Associate,15,Media,2024-03-14,2024-04-21,944,9.1,Digital Transformation LLC
AI00162,Research Scientsit,153040.0,USD,SE,CT,Canada,L,Canada,50,"SQL, Tableau, Statistics, GCP",Bachelor,7,Manufacturing,2024-06-25,2024-08-23,1112,8.2,Autonomous Tech
AI00163,AI Software Enginner,51898.0,USD,MI,FL,Israel,S,Israel,0,"Deep Learning, Python, NLP",Associate,2,Consulting,2024-10-05,2024-11-26,721,8.9,Machine Intelligence Group
AI00164,ai architect,115191.0,EUR,SE,FL,Germany,S,Netherlands,0,"R, AWS, Git, Tableau",Associate,7,Education,2024-07-10,2024-09-04,2362,5.7,Advanced Robotics
AI00165,ml ops engineer,170139.0,USD,SE,PT,United States,L,Denmark,50,"Python, Spark, Hadoop",Bachelor,5,Technology,2025-01-30,2025-03-27,578,9.6,Future Systems
AI00166,ML Ops Engineer,63860.0,USD,EN,CT,Canada,L,Canada,100,"Linux, TensorFlow, GCP, Docker, Azure",Master,0,Gaming,2024-08-02,2024-09-28,2424,9.5,Autonomous Tech
AI00167,NLP Engineer,125152.0,USD,MI,CT,Norway,M,Norway,100,"TensorFlow, Docker, AWS, Spark",PhD,3,Retail,2024-08-11,2024-08-31,2348,6.6,Smart Analytics
AI00168,ai software engineer,61572.0,USD,EN,CT,South Korea,L,South Korea,50,"Linux, Azure, Kubernetes",Bachelor,0,Healthcare,2024-07-19,2024-09-08,2485,7.1,DataVision Ltd
AI00169,head of ai,101054.0,EUR,MI,CT,Germany,M,Israel,50,"Statistics, Tableau, Java, Data Visualization, NLP",Master,3,Transportation,2024-01-06,2024-02-26,986,8.5,Autonomous Tech
AI00170,Data Engineer,145355.0,USD,EX,CT,Canada,S,Canada,100,"Spark, Linux, AWS, Deep Learning",Master,13,Media,2024-08-25,2024-09-12,685,9.6,DeepTech Ventures
AI00171,Deep Learning Engineer,183484.0,USD,EX,FT,Singapore,S,Singapore,100,"Scala, Data Visualization, TensorFlow, Mathematics, Java",Master,19,Gaming,2024-11-20,2025-01-01,834,7.7,Autonomous Tech
AI00172,ai product manager,111997.0,USD,MI,CT,Singapore,L,Singapore,100,"PyTorch, Scala, Hadoop, Docker, Computer Vision",Phd,2,Technology,2025-03-15,2025-04-14,1535,6.6,Neural Networks Co
AI00173,AI Specialist,214195.0,GBP,EX,PT,United Kingdom,M,Sweden,100,"Tableau, GCP, Python",Bachelor,19,Manufacturing,2025-03-13,2025-04-11,1254,5.2,Smart Analytics
AI00174,AI Software Engineer,93211.0,USD,SE,PT,India,M,United Kingdom,50,"Python, TensorFlow, GCP, Java",Master,9,Manufacturing,2025-01-08,2025-02-03,1474,9.3,Machine Intelligence Group
AI00175,Deep Learning Engineer,82209.0,EUR,EN,PT,Germany,L,Germany,100,"Statistics, TensorFlow, Python",Master,1,Transportation,2024-11-09,2024-12-23,859,7.0,Smart Analytics
AI00176,ai software engineer,149669.0,EUR,SE,PT,Germany,M,Germany,50,"Scala, Hadoop, Azure",Associate,9,Retail,2024-11-01,2024-11-23,2291,6.2,Predictive Systems
AI00177,AI Software Engineer,56825.0,USD,MI,PT,China,M,China,50,"Linux, Azure, Git, Deep Learning, Spark",Associate,3,Government,2024-07-11,2024-08-02,2301,9.5,AI Innovations
AI00178,RESEARCH SCIENTIST,131635.0,USD,MI,FT,Denmark,L,Denmark,50,"Kubernetes, Git, GCP, NLP",Nan,2,Manufacturing,2024-03-10,2024-04-16,715,8.2,TechCorp Inc
AI00179,NLP Engineer,163843.0,USD,SE,FL,Norway,L,Norway,50,"Scala, Python, Data Visualization, Kubernetes, Statistics",PhD,7,Telecommunications,2024-09-20,2024-10-23,1723,8.5,Algorithmic Solutions
AI00180,ai consultant,73281.0,USD,MI,CT,India,L,India,0,"Deep Learning, Azure, Python",Bachelor,2,Technology,2025-01-28,2025-02-21,1753,5.5,Cloud AI Solutions
AI00181,principal data scientist,51907.0,USD,MI,CT,South Korea,M,South Korea,50,"Statistics, AWS, Java, PyTorch",Associate,3,Technology,2024-10-07,2024-12-06,1290,8.3,DataVision Ltd
AI00182,nlp engineer,,EUR,EX,FL,Netherlands,S,Netherlands,50,"Python, Spark, TensorFlow",Bachelor,12,Real Estate,2024-06-01,2024-07-15,2461,8.5,Autonomous Tech
AI00183,MACHINE LEARNING RESEARCHER,83226.0,USD,SE,FT,Ireland,S,Israel,0,"SQL, Docker, Linux, GCP",Master,7,Technology,2024-11-19,2025-01-02,1227,7.9,Advanced Robotics
AI00184,AI Product Manager,46995.0,USD,EN,FT,Austria,S,Austria,100,"PyTorch, NLP, MLOps, Azure",Master,1,Finance,2024-07-07,2024-08-01,1212,5.9,DataVision Ltd
AI00185,AI Research Scientist,275296.0,USD,EX,FT,Switzerland,L,Switzerland,0,"Docker, Azure, NLP",Associate,14,Transportation,2024-02-06,2024-03-14,1483,7.0,DataVision Ltd
AI00186,Deep Learning Engineer,300422.0,USD,EX,PT,Denmark,M,India,100,"Python, TensorFlow, R",Bachelor,11,Education,2024-09-30,2024-11-18,2385,9.9,Machine Intelligence Group
AI00187,AI PRODUCT MANAGER,116704.0,USD,MI,CT,Canada,L,Canada,100,"SQL, PyTorch, NLP, Data Visualization",Bachelor,2,Finance,2024-03-30,2024-04-15,1540,9.8,Autonomous Tech
AI00188,ai specialist,98422.0,USD,EN,PT,United States,L,United States,0,"Java, Python, Mathematics",Phd,0,Transportation,2024-05-23,2024-07-07,673,9.4,Cloud AI Solutions
AI00189,Machine Learning Researcher,210249.0,USD,EX,PT,Norway,M,Singapore,100,"Mathematics, Docker, Deep Learning",Master,15,Gaming,2024-12-20,2025-02-15,1219,6.4,Machine Intelligence Group
AI00190,NLP Engineer,67708.0,USD,MI,FL,South Korea,S,France,0,"NLP, R, Scala, Computer Vision, Azure",Master,3,Manufacturing,2024-06-10,2024-07-20,1393,7.6,Algorithmic Solutions
AI00191,DATA ENGINEER,95796.0,USD,EX,FL,Austria,S,Austria,100,"Python, TensorFlow, Scala, AWS",Master,13,Consulting,2024-10-15,2024-12-25,1933,5.8,Advanced Robotics
AI00192,Head of AI,229098.0,USD,EX,PT,Denmark,L,China,50,"PyTorch, SQL, Kubernetes, Git, Java",Master,17,Government,2024-02-01,2024-03-25,2004,8.5,Predictive Systems
AI00193,ML Ops Engineer,134300.0,USD,EX,CT,Ireland,S,Ireland,50,"Java, Python, Deep Learning, Statistics",Master,11,Education,2024-07-14,2024-09-16,2111,5.0,Predictive Systems
AI00194,AI Specialist,74408.0,USD,EN,CT,Australia,M,Norway,100,"TensorFlow, Docker, R, NLP, Java",Associate,1,Automotive,2024-08-07,2024-09-24,1036,7.9,Machine Intelligence Group
AI00195,AI ARCHITECT,201971.0,EUR,EX,FT,Netherlands,M,Australia,0,"Java, Scala, Tableau",PhD,13,Technology,2024-07-17,2024-09-11,991,6.8,Future Systems
AI00196,AI Software Engineer,180764.0,EUR,EX,CT,France,S,France,100,"GCP, TensorFlow, Data Visualization",Master,17,Gaming,2025-02-17,2025-03-16,1244,7.6,AI Innovations
AI00197,PRINCIPAL DATA SCIENTIST,49644.0,USD,EN,CT,China,L,Canada,100,"Linux, PyTorch, TensorFlow, Azure, Python",Bachelor,0,Finance,2025-02-15,2025-03-26,2266,5.5,Future Systems
AI00198,AI Product Manager,89115.0,USD,SE,CT,South Korea,M,South Korea,50,"MLOps, Python, Linux, NLP",Master,7,Energy,2025-03-22,2025-05-19,684,6.3,Neural Networks Co
AI00199,AI SOFTWARE ENGINEER,38540.0,USD,EN,PT,Austria,S,Austria,0,"Linux, Kubernetes, Spark, Java",Associate,1,Technology,2025-01-29,2025-02-27,2144,7.6,Smart Analytics
AI00200,AI Product Manager,180252.0,USD,SE,FT,United States,L,United States,50,"TensorFlow, Kubernetes, SQL, Linux, Mathematics",Master,7,Telecommunications,2024-02-14,2024-04-07,1711,6.3,Future Systems
AI00201,robotics engineer,56585.0,EUR,EN,FT,Netherlands,S,Netherlands,0,"MLOps, Java, AWS, NLP, PyTorch",Master,1,Gaming,2024-10-25,2024-11-13,1647,6.1,Cloud AI Solutions
AI00202,AI Specialist,103942.0,USD,SE,FL,Sweden,M,Sweden,0,"Statistics, Python, TensorFlow",PhD,5,Education,2025-02-07,2025-03-06,1636,5.5,Smart Analytics
AI00203,AUTONOMOUS SYSTEMS ENGINEER,176009.0,GBP,SE,FL,United Kingdom,L,United Kingdom,50,"PyTorch, SQL, TensorFlow, Git, Azure",Bachelor,9,Automotive,2024-02-25,2024-03-31,2270,6.6,Quantum Computing Inc
AI00204,ai specialist,59056.0,USD,MI,CT,Ireland,M,Ireland,50,"Scala, SQL, Deep Learning, Statistics, GCP",Associate,2,Healthcare,2024-08-23,2024-10-18,2262,6.0,Predictive Systems
AI00205,AI Consultant,76940.0,USD,MI,FT,Austria,M,Austria,0,"AWS, Scala, Docker",Associate,3,Transportation,2025-03-29,2025-05-31,1948,7.5,Cognitive Computing
AI00206,machine learning engineer,110341.0,GBP,SE,CT,United Kingdom,M,Canada,0,"Spark, Kubernetes, Mathematics",,7,Retail,2025-03-20,2025-05-08,2231,5.6,Smart Analytics
AI00207,Data Scientsit,102922.0,GBP,MI,FL,United Kingdom,L,United Kingdom,0,"Python, SQL, Git",Associate,4,Government,2024-06-14,2024-07-05,773,7.4,Digital Transformation LLC
AI00208,machine learning researcher,44130.0,USD,EN,FT,Japan,S,Switzerland,0,"Python, GCP, Docker, Git, Java",Master,0,Technology,2024-11-22,2024-12-20,2330,8.7,DataVision Ltd
AI00209,data engineer,128112.0,USD,SE,CT,Singapore,L,Singapore,100,"Mathematics, Hadoop, Tableau",Associate,5,Telecommunications,2024-11-26,2025-01-20,2129,9.3,Quantum Computing Inc
AI00210,Data Analyst,48892.0,EUR,EN,CT,France,M,Ireland,100,"Linux, Python, NLP",Bachelor,0,Consulting,2024-10-08,2024-12-09,2296,6.6,DataVision Ltd
AI00211,RESEARCH SCIENTIST,127478.0,GBP,MI,CT,United Kingdom,L,United Kingdom,50,"Java, Docker, Hadoop",Master,4,Transportation,2025-03-26,2025-04-29,2495,7.8,DataVision Ltd
AI00212,AI Research Scientist,100524.0,USD,SE,FL,Finland,M,Finland,0,"Python, Kubernetes, Statistics, TensorFlow",PhD,6,Gaming,2024-03-29,2024-05-25,1274,5.6,TechCorp Inc
AI00213,Deep Learning Engineer,45429.0,USD,EN,FT,Japan,L,Netherlands,0,"GCP, Deep Learning, Python, MLOps",Associate,0,Gaming,2024-09-14,2024-09-30,1854,6.8,Algorithmic Solutions
AI00214,ML Ops Engineer,62262.0,USD,MI,FT,Austria,L,France,100,"R, SQL, AWS, MLOps, Data Visualization",Bachelor,4,Healthcare,2025-03-19,2025-04-07,1358,9.4,AI Innovations
AI00215,AI Specialist,68595.0,USD,MI,FT,China,S,China,50,"Azure, Python, TensorFlow, Data Visualization",Nan,4,Manufacturing,2024-01-30,2024-02-29,1954,7.5,Machine Intelligence Group
AI00216,AI Software Engineer,301038.0,USD,EX,PT,Norway,M,Norway,50,"GCP, Azure, Deep Learning, Spark, SQL",PhD,18,Media,2025-04-15,2025-05-13,1248,5.5,Cognitive Computing
AI00217,Robotics Engineer,46253.0,USD,EN,CT,China,M,China,0,"MLOps, Data Visualization, Git, TensorFlow, Hadoop",Associate,1,Government,2025-04-15,2025-05-30,854,7.9,DataVision Ltd
AI00218,NLP Enginner,59644.0,USD,EN,PT,Australia,M,Australia,0,"R, Docker, GCP, Java",Associate,0,Consulting,2024-04-20,2024-05-27,646,8.7,Future Systems
AI00219,Principal Data Scientist,53960.0,USD,MI,PT,Finland,M,Finland,0,"PyTorch, MLOps, Computer Vision, AWS, Deep Learning",,3,Telecommunications,2024-07-15,2024-08-16,1401,9.7,Digital Transformation LLC
AI00220,Computer Vision Enginner,94894.0,EUR,EN,PT,Netherlands,L,Netherlands,50,"AWS, Hadoop, Python, Scala, Computer Vision",Associate,1,Real Estate,2025-03-02,2025-04-13,1931,8.5,Autonomous Tech
AI00221,autonomous systems engineer,91611.0,USD,SE,CT,Israel,L,Israel,0,"PyTorch, SQL, Kubernetes",Associate,5,Finance,2024-09-08,2024-11-12,1885,7.0,Digital Transformation LLC
AI00222,nlp engineer,285880.0,EUR,EX,FL,Netherlands,L,Canada,50,"SQL, Linux, Tableau, MLOps, Spark",Master,18,Finance,2024-04-15,2024-05-08,1537,9.2,Smart Analytics
AI00223,AI ARCHITECT,115263.0,GBP,MI,FL,United Kingdom,L,United Kingdom,50,"Mathematics, Hadoop, Scala, NLP, Kubernetes",Bachelor,3,Finance,2025-01-25,2025-02-22,1423,6.9,Machine Intelligence Group
AI00224,research scientist,51882.0,USD,MI,CT,China,S,China,50,"Scala, R, SQL",Associate,3,Technology,2024-02-07,2024-03-23,1379,9.0,Quantum Computing Inc
AI00225,Data Scientist,82051.0,EUR,MI,PT,Germany,M,Canada,100,"Java, Python, MLOps, Docker",Master,2,Automotive,2025-04-20,2025-05-24,1220,6.1,Predictive Systems
AI00226,ml ops engineer,122331.0,USD,SE,FL,Canada,L,Canada,0,"SQL, NLP, Python",Phd,5,Retail,2025-02-08,2025-03-07,503,5.7,Cognitive Computing
AI00227,AI Product Manager,159643.0,USD,SE,PT,United States,S,United States,100,"Data Visualization, Linux, GCP, Hadoop",Master,5,Gaming,2024-01-27,2024-03-03,951,5.3,Digital Transformation LLC
AI00228,Research Scientist,254305.0,GBP,EX,FL,United Kingdom,M,United Kingdom,50,"Hadoop, Python, Linux, Mathematics",Bachelor,15,Transportation,2024-03-09,2024-03-26,1534,9.4,DeepTech Ventures
AI00229,data analyst,52027.0,USD,MI,PT,South Korea,M,South Korea,100,"Kubernetes, Linux, Tableau, MLOps, Statistics",Master,2,Retail,2024-04-18,2024-05-18,2036,5.7,Smart Analytics
AI00230,Robotics Enginner,,USD,EN,PT,India,S,United Kingdom,100,"Docker, PyTorch, Spark, TensorFlow, NLP",Associate,0,Energy,2025-01-15,2025-03-10,700,8.3,Future Systems
AI00231,RESEARCH SCIENTIST,87011.0,EUR,MI,FL,France,L,India,50,,PhD,4,Gaming,2025-03-30,2025-05-13,2261,8.5,Future Systems
AI00232,AI RESEARCH SCIENTIST,36734.0,USD,EN,FL,China,S,China,100,"Azure, Python, Mathematics",Master,1,Media,2024-10-11,2024-11-14,1214,9.2,AI Innovations
AI00233,HEAD OF AI,84897.0,USD,MI,CT,Ireland,L,Ireland,0,"TensorFlow, Linux, Deep Learning, Hadoop",Associate,3,Manufacturing,2024-10-07,2024-12-12,2463,5.9,TechCorp Inc
AI00234,ai research scientist,173839.0,USD,SE,FL,United States,M,United States,100,"TensorFlow, Azure, Tableau, Data Visualization, Hadoop",Bachelor,5,Government,2025-02-04,2025-03-26,2409,5.1,Neural Networks Co
AI00235,ml ops engineer,59357.0,USD,EN,FT,South Korea,L,Israel,0,"NLP, Tableau, Kubernetes, SQL, GCP",Master,0,Transportation,2024-03-22,2024-04-13,2247,8.5,DeepTech Ventures
AI00236,DATA SCIENTIST,51431.0,USD,EN,FL,Austria,M,United Kingdom,100,"Scala, Python, Data Visualization",Associate,0,Transportation,2024-06-20,2024-07-20,2424,8.7,Digital Transformation LLC
AI00237,AUTONOMOUS SYSTEMS ENGINEER,96506.0,USD,SE,FT,Ireland,S,Ireland,100,"Hadoop, Spark, Kubernetes, Scala",PhD,5,Finance,2024-07-03,2024-07-27,2137,8.6,Cloud AI Solutions
AI00238,data analyst,59198.0,USD,EN,FT,Canada,S,Switzerland,50,"Linux, Kubernetes, Data Visualization, TensorFlow, Docker",Master,1,Manufacturing,2025-04-27,2025-06-09,2008,5.6,Algorithmic Solutions
AI00239,Machine Learning Engineer,223757.0,EUR,EX,FL,Germany,S,Germany,0,"Git, Statistics, Data Visualization, Python, Scala",Phd,12,Education,2025-03-29,2025-05-28,1269,7.3,Smart Analytics
AI00240,Deep Learning Enginner,74322.0,EUR,EN,FT,France,L,France,0,"Hadoop, Spark, Tableau, R, Python",Bachelor,1,Gaming,2024-12-16,2025-01-08,2090,7.9,Advanced Robotics
AI00241,research scientist,120749.0,USD,MI,FL,United States,M,Netherlands,50,"TensorFlow, MLOps, Kubernetes, SQL, Java",Associate,2,Retail,2024-07-01,2024-08-30,1860,6.5,Cognitive Computing
AI00242,nlp engineer,138212.0,USD,EX,FT,Finland,S,Finland,50,"Hadoop, Azure, Java, MLOps",Master,15,Media,2024-02-19,2024-03-25,1176,5.6,Future Systems
AI00243,Robotics Engineer,199039.0,USD,EX,PT,Canada,S,Canada,0,"Git, Docker, Statistics, Mathematics",Master,15,Real Estate,2024-09-19,2024-10-16,1566,6.2,AI Innovations
AI00244,ai specialist,105699.0,USD,SE,FL,Singapore,S,Sweden,0,"Spark, Git, Hadoop",PhD,6,Healthcare,2025-02-11,2025-03-23,593,6.6,AI Innovations
AI00245,Research Scientsit,38497.0,USD,EN,FL,Japan,S,Japan,100,,Bachelor,0,Consulting,2025-03-06,2025-05-09,2043,7.7,DataVision Ltd
AI00246,AI PRODUCT MANAGER,63141.0,USD,MI,CT,Japan,S,Japan,100,"R, Azure, MLOps",Associate,3,Manufacturing,2024-12-09,2025-02-08,1662,5.2,Digital Transformation LLC
AI00247,AI Specialist,87871.0,USD,SE,CT,Austria,L,United Kingdom,100,"Git, Statistics, Mathematics, Hadoop, Java",Master,9,Telecommunications,2025-02-02,2025-04-16,906,9.1,AI Innovations
AI00248,research scientist,255678.0,USD,EX,CT,United States,M,Australia,0,"SQL, Statistics, Mathematics, TensorFlow, GCP",Bachelor,100,Telecommunications,2024-04-12,2024-06-08,2029,7.3,DataVision Ltd
AI00249,Data Analyst,132056.0,EUR,SE,CT,Netherlands,S,Netherlands,0,"Java, Azure, Tableau, Python",Master,7,Gaming,2024-10-05,2024-10-23,1085,6.5,Digital Transformation LLC
AI00250,ai research scientist,146085.0,USD,SE,FT,United States,M,United States,100,"Git, Scala, NLP, Python",Associate,6,Technology,2024-11-09,2025-01-14,1642,6.4,Cognitive Computing
AI00251,Data Engineer,85037.0,USD,MI,CT,Sweden,M,Sweden,50,"PyTorch, Python, Deep Learning, SQL, MLOps",Master,3,Finance,2024-10-17,2024-12-05,931,8.0,DeepTech Ventures
AI00252,ai product manager,42661.0,USD,EN,PT,Ireland,M,Ireland,0,"Python, Linux, Tableau, SQL, MLOps",Bachelor,1,Finance,2024-12-25,2025-01-13,783,8.0,Digital Transformation LLC
AI00253,Deep Learning Enginner,119706.0,USD,SE,FL,Israel,L,Israel,50,"TensorFlow, Hadoop, Python, Java, Docker",Associate,7,Retail,2024-09-13,2024-10-06,2429,5.9,Neural Networks Co
AI00254,Computer Vision Engineer,110064.0,USD,EX,PT,Finland,M,Singapore,100,"PyTorch, Java, Kubernetes",Bachelor,10,Finance,2024-10-10,2024-12-17,546,9.8,Smart Analytics
AI00255,research scientist,91090.0,USD,SE,FT,China,M,China,100,"Azure, PyTorch, NLP, TensorFlow",Associate,9,Telecommunications,2025-01-28,2025-02-12,1136,6.2,Smart Analytics
AI00256,PRINCIPAL DATA SCIENTIST,80307.0,EUR,MI,FL,France,L,Norway,50,"Spark, Java, GCP",Master,4,Retail,2024-08-28,2024-10-11,2097,7.4,Advanced Robotics
AI00257,ai product manager,107321.0,EUR,MI,PT,Germany,L,Ireland,0,,Master,3,Technology,2025-03-04,2025-04-14,1012,7.6,Autonomous Tech
AI00258,Head of AI,59373.0,USD,EN,CT,Austria,L,Austria,0,"Python, GCP, Mathematics, Scala, Deep Learning",PhD,0,Gaming,2024-07-17,2024-08-28,1833,5.3,DataVision Ltd
AI00259,machine learning researcher,65191.0,EUR,EN,PT,France,S,France,0,"GCP, Python, Azure, Scala",Master,0,Education,2024-01-20,2024-02-21,1652,6.5,Predictive Systems
AI00260,robotics engineer,152969.0,USD,EX,FL,Austria,L,Austria,0,"TensorFlow, PyTorch, Spark",Associate,16,Government,2025-04-19,2025-05-12,1811,8.4,Advanced Robotics
AI00261,Research Scientist,147893.0,USD,SE,FL,Switzerland,S,Switzerland,50,"R, Python, Data Visualization, TensorFlow",Associate,8,Healthcare,2024-05-05,2024-06-19,1746,5.9,Predictive Systems
